,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137
2017-02-27,,,,,339.99,36.95,33.88,35.79,39.0,,,,,,,67.42,587.01,20.39,128.53,462.11,341.79,25.19,,316.32,37.65,,,18.68,216.66,21.65,353.84,431.32,,,,122.31,,,303.7,,,1741.46,,,82.68,136.18,,,761252.43,469151.33,,23.68,287.61,68.45,123.57,107.24,502.74,,,51.96,71.73,27.67,33.11,30.67,26.66,,,,,168.12,1703.64,33.65,,,,147.68,27.2,,,,,,,,,,160.87,142.41,,24.22,36.75,25.66,23.3,,,,,,,,,32.95,,,63.62,149.5,,45.3,,258.12,76.45,,,,188.83,12.64,,333.97,1.25,,472.4,299.16,,23054.38,,328.45,,,44.47,,44.69,763.12,,,,,83.58,61.86
2017-03-06,,,,,339.98,37.02,33.92,35.86,39.06,,,,,,,67.52,588.46,20.39,128.58,462.07,341.82,25.18,,316.41,37.65,,,18.66,216.68,21.96,353.64,431.65,,,,122.47,,,303.49,,,1744.14,,,81.96,135.56,,,758567.89,469277.32,,24.11,287.72,68.45,123.6,106.98,504.97,,,52.08,71.98,27.71,33.07,30.71,26.7,,,,,167.53,1703.64,33.65,,,,147.53,27.2,,,,,,,,,,156.95,142.48,,24.23,36.75,25.66,23.3,,,,,,,,,32.89,,,63.48,149.67,,44.95,,257.86,76.52,,,,189.1,12.65,,334.12,1.25,,473.09,299.84,,23015.12,,328.45,,,44.47,,44.78,763.27,,,,,83.63,61.38
2017-03-13,,,,,340.07,37.06,33.92,35.91,39.1,,,,,,,67.5,589.23,20.39,128.58,462.11,342.03,25.18,,316.42,37.66,,,18.66,216.66,22.36,353.6,431.74,,,,122.52,,,303.4,,,1745.82,,,81.36,135.15,,,758629.75,469296.92,,24.44,287.74,68.43,123.7,106.74,506.44,,,52.14,72.17,27.81,33.1,30.76,26.73,,,,,166.8,1703.64,33.65,,,,147.5,27.21,,,,,,,,,,157.9,142.47,,24.23,36.75,25.66,23.3,,,,,,,,,32.83,,,63.45,149.65,,44.71,,257.64,76.65,,,,189.38,12.63,,334.42,1.25,,474.05,300.51,,22987.96,,328.45,,,44.53,,44.83,763.0,,,,,83.54,61.13
2017-03-20,,,,,340.14,37.11,33.92,35.95,39.15,,,,,,,67.43,589.75,20.39,128.58,462.11,342.03,25.18,,316.14,37.62,,,18.64,216.63,22.93,354.01,432.37,,,,122.81,,,303.55,,,1751.32,,,80.49,134.47,,,758237.72,469358.81,,24.68,288.46,68.32,123.74,106.46,507.19,,,52.2,72.39,27.89,33.07,30.81,26.74,,,,,158.75,1703.64,33.54,,,,147.54,27.22,,,,,,,,,,157.94,142.26,,24.24,36.75,25.66,23.3,,,,,,,,,32.74,,,63.31,149.53,,44.37,,257.22,76.81,,,,189.53,12.62,,334.22,1.25,,474.31,300.5,,22940.24,,328.45,,,44.53,,44.85,763.79,,,,,83.31,61.0
2017-03-27,,,,,340.25,37.15,33.94,36.01,39.2,,,,,,,67.43,591.41,20.4,128.6,462.21,342.17,25.19,,316.32,37.59,,,18.6,216.46,23.53,354.56,432.24,,,,122.87,,,303.43,,,1761.16,,,79.68,133.77,,,759014.39,469406.88,,25.23,289.29,68.28,123.66,105.94,508.7,,,52.22,72.4,28.14,33.06,30.83,26.77,,,,,154.04,1703.6,33.54,,,,147.53,27.23,,,,,,,,,,159.59,142.41,,24.24,36.75,25.66,23.3,,,,,,,,,32.67,,,63.16,149.53,,44.0,,256.76,76.99,,,,189.75,12.6,,334.84,1.26,,474.4,300.74,,22954.75,,328.45,,,44.56,,44.93,764.09,,,,,83.27,60.95
2017-04-03,,,,,340.83,37.22,33.95,36.07,39.27,,,,,,,67.24,592.12,20.4,128.6,462.27,342.12,25.19,,316.6,37.61,,,18.53,216.35,24.35,354.66,432.34,,,,122.85,,,303.35,,,1763.4,,,78.71,133.21,,,759591.61,469627.21,,26.03,289.41,68.09,123.62,105.61,509.47,,,52.23,72.43,28.44,33.06,30.84,26.81,,,,,153.07,1703.6,33.54,,,,147.49,27.25,,,,,,,,,,161.31,142.14,,24.26,36.75,25.66,23.33,,,,,,,,,32.6,,,63.13,149.87,,43.8,,256.53,77.01,,,,189.85,12.6,,335.03,1.26,,474.7,300.88,,22945.07,,328.45,,,44.62,,44.97,762.79,,,,,83.38,60.92
2017-04-10,,,,,341.12,37.28,33.97,36.13,39.33,,,,,,,67.25,592.56,20.4,128.6,462.27,342.12,25.19,,316.73,37.6,,,18.88,216.52,25.33,354.56,432.1,,,,122.82,,,303.19,,,1766.39,,,77.51,132.97,,,760903.3,469648.81,,27.08,289.96,68.09,123.22,105.17,510.5,,,52.3,72.48,28.85,32.99,30.95,26.85,,,,,149.57,1703.6,33.54,,,,147.5,27.27,,,,,,,,,,161.69,142.04,,24.3,36.75,25.66,23.34,,,,,,,,,32.52,,,62.9,149.87,,43.68,,257.04,77.08,,,,190.48,12.6,,334.8,1.26,,474.62,301.61,,22939.99,,328.45,,,44.61,,45.01,763.25,,,,,83.19,60.75
2017-04-17,,,,,341.86,37.32,33.97,36.17,39.38,,,,,,,67.17,592.79,20.4,128.6,462.27,342.12,25.19,,316.93,37.58,,,20.23,216.32,26.73,354.8,432.32,,,,122.69,,,303.09,,,1771.35,,,77.0,132.46,,,760901.12,469787.5,,28.62,290.3,68.07,123.18,104.65,510.94,,,52.34,72.67,29.71,32.97,30.96,26.89,,,,,151.02,1703.6,33.54,,,,147.38,27.27,,,,,,,,,,166.81,142.13,,24.31,36.75,25.66,23.34,,,,,,,,,32.44,,,62.9,149.98,,43.6,,258.67,77.12,,,,190.82,12.6,,335.17,1.26,,475.04,301.4,,22936.08,,328.45,,,44.63,,45.04,762.99,,,,,83.34,60.34
2017-04-24,,,,,341.08,37.37,33.98,36.21,39.42,,,,,,,67.28,593.12,20.4,128.6,462.27,342.12,25.19,,317.28,37.58,,,23.83,216.43,28.47,355.01,432.7,,,,122.7,,,303.24,,,1777.71,,,76.45,132.18,,,761453.72,469341.97,,31.22,290.76,68.15,123.53,104.22,512.4,,,52.42,72.86,31.18,33.03,31.04,26.89,,,,,146.18,1703.6,33.54,,,,147.71,27.27,,,,,,,,,,171.87,142.36,,24.31,36.75,25.66,23.34,,,,,,,,,32.31,,,62.96,150.04,,43.65,,259.81,77.12,,,,190.99,12.59,,335.72,1.26,,475.06,301.8,,22891.2,,328.45,,,44.63,,45.04,762.81,,,,,83.6,59.55
2017-05-02,,,,,341.82,37.44,33.98,36.28,39.5,,,,,,,67.27,593.72,20.4,128.6,462.27,342.12,25.19,,317.0,37.58,,,27.04,216.28,30.61,355.23,432.81,,,,122.65,,,302.74,,,1780.61,,,75.66,131.85,,,761994.86,469558.86,,33.96,290.79,68.12,123.79,103.85,512.59,,,52.5,72.99,32.99,33.02,31.01,26.9,,,,,139.41,1703.6,33.54,,,,147.57,27.27,,,,,,,,,,173.99,142.42,,24.31,36.75,25.66,23.34,,,,,,,,,32.26,,,62.9,149.9,,43.56,,260.32,77.11,,,,190.87,12.59,,335.86,1.26,,474.85,301.83,,22824.62,,328.45,,,44.75,,45.12,762.09,,,,,84.28,58.05
2017-05-10,,,,,342.87,37.49,33.99,36.34,39.56,,,,,,,67.2,593.53,20.4,128.6,462.27,342.12,25.19,,316.95,37.6,,,29.65,216.07,32.64,355.56,432.33,,,,122.5,,,303.15,,,1782.17,,,74.89,131.75,,,762356.65,469648.95,,36.51,291.1,68.16,123.83,103.43,513.5,,,52.54,72.91,34.76,33.01,31.0,26.91,,,,,130.02,1703.6,33.54,,,,147.48,27.27,,,,,,,,,,174.39,142.48,,24.3,36.75,25.66,23.26,,,,,,,,,32.17,,,62.81,149.98,,43.6,,260.27,77.18,,,,191.06,12.6,,335.67,1.26,,475.0,301.87,,22787.6,,328.45,,,44.76,,45.14,761.41,,,,,85.3,56.32
2017-05-15,,,,,342.88,37.53,34.0,36.37,39.59,,,,,,,67.14,594.67,20.4,128.6,462.27,342.12,25.19,,317.12,37.62,,,31.8,215.87,34.1,355.4,432.59,,,,122.58,,,302.84,,,1782.61,,,74.38,131.76,,,763065.96,469656.58,,38.43,291.18,68.14,123.75,103.1,514.43,,,52.52,72.82,36.14,32.96,30.98,26.92,,,,,122.46,1703.6,33.54,,,,147.54,27.28,,,,,,,,,,170.99,142.45,,24.3,36.75,25.66,23.26,,,,,,,,,32.06,,,62.78,150.0,,43.57,,260.25,77.18,,,,191.31,12.6,,335.37,1.26,,474.71,302.08,,22770.29,,328.45,,,44.8,,45.15,761.6,,,,,86.41,55.03
2017-05-22,,,,,342.98,37.6,34.02,36.44,39.66,,,,,,,67.19,595.92,20.4,128.6,462.27,342.12,25.19,,317.01,37.67,,,33.47,215.81,35.99,356.08,432.96,,,,122.77,,,303.39,,,1780.42,,,73.85,131.57,,,763031.21,469568.59,,39.21,291.43,68.14,123.6,102.85,514.69,,,52.49,72.86,37.71,32.92,30.96,26.94,,,,,110.56,1703.6,33.54,,,,147.6,27.28,,,,,,,,,,160.19,142.43,,24.31,36.75,25.66,23.26,,,,,,,,,32.0,,,62.76,150.35,,43.5,,259.78,77.2,,,,191.41,12.58,,335.68,1.26,,474.54,302.17,,22792.56,,328.45,,,44.78,,45.16,762.43,,,,,88.14,53.59
2017-05-29,,,,,342.98,37.68,34.06,36.53,39.74,,,,,,,67.25,597.39,20.4,128.6,462.27,342.12,25.19,,317.23,37.74,,,34.45,216.2,38.2,356.08,433.58,,,,122.92,,,302.96,,,1780.62,,,73.36,131.35,,,764666.01,469687.27,,39.11,291.92,68.16,123.7,102.59,514.87,,,52.47,72.86,39.07,32.91,31.0,26.98,,,,,102.59,1703.6,33.54,,,,147.81,27.29,,,,,,,,,,147.67,142.64,,24.32,36.75,25.66,23.33,,,,,,,,,31.94,,,62.7,150.18,,43.49,,259.69,77.34,,,,191.57,12.6,,335.77,1.26,,474.1,302.55,,22765.67,,328.45,,,44.81,,45.18,761.92,,,,,90.66,52.64
2017-06-05,,,,,343.15,37.82,34.16,36.69,39.83,,,,,,,67.26,597.87,20.4,128.6,462.27,341.47,25.19,,317.41,37.84,,,36.4,216.52,40.92,355.98,433.65,,,,122.84,,,302.91,,,1782.56,,,72.66,131.43,,,764783.18,469783.8,,38.73,292.17,68.1,123.59,102.39,515.25,,,52.42,72.87,40.62,32.95,31.01,27.02,,,,,94.57,1703.6,33.49,,,,147.89,27.29,,,,,,,,,,133.51,142.34,,24.34,36.75,25.68,23.33,,,,,,,,,31.89,,,62.63,150.29,,43.57,,260.17,77.4,,,,191.92,12.62,,335.85,1.26,,473.39,302.79,,22730.13,,328.45,,,44.88,,45.21,761.61,,,,,93.94,52.17
2017-06-13,,,,,342.59,37.94,34.22,36.83,39.91,,,,,,,67.34,598.34,20.4,128.6,462.27,341.47,25.19,,317.09,37.91,,,41.27,216.48,43.1,356.1,433.64,,,,122.86,,,302.52,,,1782.48,,,71.68,131.34,,,765076.82,470026.52,,39.34,292.31,68.06,123.53,102.1,514.87,,,52.39,72.77,42.81,32.95,30.99,27.03,,,,,86.69,1703.6,33.49,,,,148.0,27.29,,,,,,,,,,124.68,142.03,,24.34,36.75,25.68,23.33,,,,,,,,,31.77,,,62.5,150.24,,44.1,,260.05,77.57,,,,192.02,12.62,,335.97,1.26,,473.03,302.85,,22740.12,,328.45,,,44.87,,45.28,762.01,,,,,97.85,51.77
2017-06-19,,,,,342.66,38.02,34.25,36.94,39.97,,,,,,,67.41,598.61,20.4,128.47,461.71,341.47,25.19,,317.42,37.97,,,46.85,216.46,44.81,356.5,433.46,,,,122.86,,,302.22,,,1782.6,,,71.09,131.29,,,765929.25,470095.99,,40.0,292.86,68.03,123.56,101.76,515.15,,,52.41,72.68,45.11,32.97,31.02,27.03,,,,,81.34,1703.6,33.49,,,,148.06,27.29,,,,,,,,,,119.56,142.19,,24.36,36.75,25.68,23.45,,,,,,,,,31.72,,,62.53,150.28,,44.45,,259.69,77.67,,,,191.92,12.62,,336.75,1.26,,472.83,302.49,,22709.6,,328.45,,,44.87,,45.29,762.66,,,,,101.04,51.57
2017-06-26,,,,,343.45,38.06,34.29,36.98,40.01,,,,,,,67.33,599.26,20.4,128.6,461.71,341.47,25.19,,317.54,38.0,,,52.53,216.12,45.05,356.26,434.02,,,,122.96,,,302.02,,,1782.88,,,70.59,131.0,,,766887.77,470709.45,,40.35,293.16,67.96,123.3,101.59,515.47,,,52.39,72.57,47.32,32.89,31.02,27.07,,,,,78.15,1703.6,33.49,,,,148.07,27.31,,,,,,,,,,115.97,142.33,,24.38,36.75,25.68,23.45,,,,,,,,,31.69,,,62.47,150.36,,45.17,,259.33,77.81,,,,191.6,12.64,,336.87,1.26,,472.69,302.77,,22690.85,,328.45,,,44.88,,45.3,762.48,,,,,104.58,51.15
2017-07-03,,,,,343.44,38.07,34.33,36.98,40.02,,,,,,,67.28,599.68,21.23,133.33,467.99,352.85,26.01,,317.33,38.01,,,54.61,216.25,42.69,356.64,434.15,,,,123.03,,,302.11,,,1783.44,,,69.74,131.06,,,767454.32,471336.1,,39.83,293.31,67.88,123.04,101.52,515.64,,,52.37,72.63,48.99,32.87,31.1,27.08,,,,,73.41,1742.1,34.17,,,,148.31,28.11,,,,,,,,,,112.72,141.91,,24.39,36.75,25.68,23.56,,,,,,,,,31.65,,,62.53,150.59,,45.91,,258.99,77.93,,,,191.47,12.65,,336.68,1.26,,472.93,302.8,,22688.59,,338.72,,,44.91,,45.31,761.7,,,,,108.55,50.67
2017-07-10,,,,,342.69,38.09,34.35,37.01,40.04,,,,,,,67.21,599.84,21.32,133.9,470.9,354.3,26.12,,317.36,38.03,,,49.04,216.49,40.06,356.74,433.72,,,,123.06,,,302.2,,,1783.21,,,69.39,130.99,,,767731.82,468800.07,,39.34,293.5,67.79,123.05,101.5,515.54,,,52.31,72.62,49.23,32.83,31.13,27.1,,,,,69.3,1749.1,34.32,,,,148.23,28.16,,,,,,,,,,109.42,141.99,,24.39,36.75,25.68,23.56,,,,,,,,,31.66,,,62.6,150.66,,46.88,,258.52,78.05,,,,191.72,12.66,,336.09,1.26,,472.12,303.02,,22662.15,,339.95,,,44.91,,45.29,762.78,,,,,111.26,50.15
2017-07-17,,,,,342.12,38.12,34.4,37.03,40.06,,,,,,,67.2,600.0,21.48,134.67,474.75,356.86,26.24,,317.14,38.05,,,41.44,216.11,37.42,356.82,434.75,,,,123.18,,,302.27,,,1784.61,,,69.21,130.6,,,768568.44,469094.06,,39.77,293.54,67.86,123.1,101.38,516.21,,,52.27,72.43,48.44,32.8,31.12,27.12,,,,,70.17,1758.01,34.51,,,,148.28,28.25,,,,,,,,,,103.13,141.74,,24.4,36.75,25.68,23.57,,,,,,,,,31.6,,,62.69,150.47,,47.5,,258.89,78.12,,,,191.83,12.67,,336.15,1.26,,472.41,302.94,,22659.04,,340.55,,,44.88,,45.3,762.64,,,,,111.75,49.5
2017-07-24,,,,,341.94,38.12,34.42,37.04,40.07,,,,,,,67.13,599.88,21.72,135.49,479.85,360.67,26.55,,317.23,38.06,,,34.46,216.03,35.22,356.54,434.75,,,,123.14,,,302.9,,,1786.17,,,68.7,130.51,,,768972.2,469542.35,,39.68,293.65,67.86,123.04,101.35,517.16,,,52.33,72.41,46.81,32.8,31.18,27.13,,,,,70.2,1770.83,34.75,,,,148.41,28.41,,,,,,,,,,98.23,141.84,,24.41,36.75,25.68,23.57,,,,,,,,,31.57,,,62.66,150.46,,48.11,,259.16,78.2,,,,191.62,12.68,,336.3,1.26,,472.33,303.11,,22673.54,,341.64,,,44.9,,45.3,763.84,,,,,111.24,48.92
2017-07-31,,,,,342.62,38.15,34.6,37.07,40.1,,,,,,,67.23,599.62,21.72,135.76,479.48,360.88,26.55,,317.5,38.08,,,29.54,216.06,32.64,356.74,434.67,,,,123.13,,,303.19,,,1786.72,,,68.28,130.2,,,768915.76,472244.54,,38.24,293.92,67.86,123.1,101.15,517.27,,,52.32,72.4,44.27,32.7,31.16,27.11,,,,,68.14,1769.54,34.75,,,,148.35,28.43,,,,,,,,,,92.1,141.71,,24.41,36.75,25.68,23.57,,,,,,,,,31.49,,,62.78,150.31,,48.46,,259.74,78.23,,,,191.7,12.67,,336.17,1.26,,472.44,302.9,,22663.46,,341.68,,,44.93,,45.33,763.76,,,,,109.44,48.33
2017-08-07,,,,,342.84,38.16,34.61,37.08,40.1,,,,,,,67.2,599.81,21.72,135.77,479.5,360.89,26.55,,317.66,38.09,,,25.95,216.08,30.52,357.16,434.6,,,,123.24,,,302.84,,,1787.2,,,67.93,130.06,,,769734.65,472377.94,,35.69,293.88,67.87,123.08,101.23,517.74,,,52.34,72.34,41.22,32.69,31.17,27.12,,,,,64.8,1769.75,34.75,,,,148.19,28.71,,,,,,,,,,85.15,141.76,,24.42,36.75,25.77,23.59,,,,,,,,,31.44,,,62.74,150.62,,48.53,,259.77,78.28,,,,191.45,12.68,,336.3,1.25,,472.52,302.85,,22668.04,,341.68,,,44.99,,45.39,763.31,,,,,108.13,47.91
2017-08-14,,,,,343.24,38.18,34.62,37.1,40.12,,,,,,,67.08,600.24,21.77,135.9,480.08,361.66,26.61,,317.82,38.09,,,23.2,216.06,28.65,357.88,434.74,,,,123.05,,,302.14,,,1788.49,,,67.48,129.82,,,770257.2,472456.81,,32.83,294.06,67.79,123.15,101.39,517.34,,,52.33,72.16,38.35,32.67,31.14,27.12,,,,,62.69,1771.72,34.79,,,,148.28,28.76,,,,,,,,,,77.1,141.54,,24.42,36.75,25.77,23.59,,,,,,,,,31.42,,,62.72,150.9,,48.02,,259.59,78.32,,,,191.61,12.67,,336.4,1.25,,472.35,302.65,,22654.89,,341.71,,,45.02,,45.4,763.22,,,,,107.0,47.65
2017-08-21,,,,,344.02,38.2,34.63,37.11,40.14,,,,,,,66.82,599.73,21.81,136.01,480.14,362.29,26.64,,317.92,38.09,,,20.83,216.24,26.73,358.09,434.55,,,,123.31,,,302.68,,,1792.62,,,67.01,129.81,,,770767.74,472528.99,,30.31,294.4,67.79,123.22,101.29,517.62,,,52.2,72.13,34.76,32.67,31.15,27.12,,,,,63.74,1773.22,34.81,,,,148.34,28.77,,,,,,,,,,71.09,141.51,,24.59,36.92,26.07,23.85,,,,,,,,,31.34,,,62.76,150.79,,47.61,,259.45,78.38,,,,191.82,12.67,,336.53,1.25,,472.87,302.94,,22676.52,,341.71,,,45.12,,45.41,763.76,,,,,105.2,47.28
2017-08-28,,,,,343.42,38.2,34.6,37.12,40.15,,,,,,,66.88,600.14,21.81,136.01,480.14,362.29,26.64,,318.27,38.1,,,19.49,216.07,24.77,357.84,434.95,,,,123.45,,,302.92,,,1796.65,,,66.51,129.7,,,771166.79,472333.8,,28.26,294.85,67.78,123.23,101.4,518.43,,,52.19,72.26,32.65,32.62,31.12,27.16,,,,,64.0,1773.22,34.81,,,,148.42,28.88,,,,,,,,,,67.74,141.34,,24.61,36.92,26.07,23.85,,,,,,,,,31.34,,,62.8,150.39,,46.9,,259.69,78.4,,,,192.0,12.68,,336.41,1.25,,472.72,303.04,,22686.9,,341.71,,,45.14,,45.42,764.22,,,,,103.74,47.16
2017-09-04,,,,,344.38,38.22,34.6,37.13,40.17,,,,,,,66.75,600.15,21.81,136.01,480.14,362.29,26.64,,318.25,38.11,,,18.28,216.1,23.3,357.91,435.06,,,,123.49,,,302.89,,,1797.6,,,66.07,129.43,,,771269.66,472367.22,,26.49,294.84,67.68,123.03,101.49,519.39,,,52.32,72.31,30.83,32.6,31.14,27.17,,,,,63.04,1773.22,34.81,,,,148.55,28.88,,,,,,,,,,66.13,141.09,,24.64,36.92,26.13,23.85,,,,,,,,,31.35,,,62.85,150.64,,45.51,,259.7,78.43,,,,191.85,12.68,,336.43,1.25,,472.48,303.4,,22693.72,,341.71,,,45.19,,45.45,765.63,,,,,102.38,46.9
2017-09-11,,,,,344.46,38.23,34.6,37.15,40.18,,,,,,,66.82,600.1,21.81,136.01,480.14,362.29,26.64,,318.23,38.13,,,17.73,216.17,22.35,357.72,435.51,,,,123.46,,,302.72,,,1798.01,,,65.41,129.39,,,771373.95,472509.05,,25.0,295.07,67.78,123.02,101.38,519.14,,,52.27,72.21,29.49,32.58,31.16,27.16,,,,,63.37,1773.22,34.81,,,,148.63,28.89,,,,,,,,,,66.17,140.94,,24.65,36.92,26.13,23.85,,,,,,,,,31.33,,,62.74,150.65,,44.6,,259.79,78.53,,,,191.78,12.68,,336.74,1.25,,472.37,303.47,,22660.85,,341.71,,,45.2,,45.41,764.88,,,,,100.55,46.86
2017-09-18,,,,,344.39,38.27,34.64,37.18,40.21,,,,,,,66.8,600.5,21.81,136.01,480.14,362.29,26.64,,318.17,38.15,,,17.25,216.41,21.62,357.72,435.3,,,,123.54,,,302.54,,,1797.92,,,64.73,129.27,,,771506.23,472783.33,,23.86,295.33,67.8,123.02,101.1,519.94,,,52.41,72.4,28.34,32.56,31.15,27.18,,,,,64.7,1773.22,34.81,,,,148.8,28.89,,,,,,,,,,67.24,141.05,,24.65,36.92,26.13,23.85,,,,,,,,,31.41,,,62.9,150.59,,43.65,,259.98,78.55,,,,192.24,12.69,,336.65,1.25,,473.03,303.72,,22640.93,,341.71,,,45.22,,45.44,765.21,,,,,98.61,47.25
2017-09-25,,,,,344.1,38.3,34.7,37.22,40.24,,,,,,,66.73,601.32,21.81,136.01,480.15,362.29,26.64,,318.42,38.18,,,16.9,216.48,21.07,357.89,435.37,,,,123.68,,,302.76,,,1800.55,,,64.32,129.26,,,772573.78,472960.08,,23.01,296.28,67.71,122.83,101.32,520.45,,,52.49,72.47,27.66,32.54,31.21,27.21,,,,,64.49,1773.23,34.82,,,,148.9,28.89,,,,,,,,,,68.11,141.02,,24.65,36.92,26.13,23.86,,,,,,,,,31.47,,,62.87,150.92,,42.64,,259.84,78.53,,,,192.68,12.68,,336.52,1.24,,473.19,304.15,,22651.46,,341.71,,,45.21,,45.42,767.18,,,,,96.23,48.0
2017-10-02,,,,,343.85,38.32,34.71,37.24,40.26,,,,,,,66.68,600.11,21.77,135.66,478.57,361.98,26.65,,318.32,38.22,,,16.58,216.65,20.86,358.08,435.78,,,,123.86,,,302.9,,,1802.25,,,63.82,129.1,,,773680.47,473249.98,,22.37,296.27,67.62,122.59,101.18,520.31,,,52.51,72.52,27.15,32.57,31.23,27.24,,,,,64.65,1769.46,34.71,,,,148.89,28.73,,,,,,,,,,68.4,141.29,,24.76,36.92,26.13,23.88,,,,,,,,,31.42,,,62.84,150.99,,41.81,,259.4,78.68,,,,192.93,12.7,,336.47,1.24,,473.42,304.57,,22662.96,,341.71,,,45.21,,45.42,768.43,,,,,93.98,49.33
2017-10-09,,,,,343.8,38.33,34.72,37.24,40.27,,,,,,,66.76,600.48,21.77,135.66,478.57,361.91,26.64,,318.75,38.25,,,16.38,216.66,20.84,358.14,436.16,,,,124.09,,,303.45,,,1803.0,,,63.4,128.81,,,774164.69,473279.44,,21.77,296.1,67.69,122.23,101.26,521.4,,,52.67,72.67,26.55,32.55,31.3,27.25,,,,,69.39,1770.97,34.74,,,,148.99,28.73,,,,,,,,,,69.93,141.38,,24.76,36.92,26.13,23.88,,,,,,,,,31.42,,,62.94,150.95,,41.05,,258.94,78.84,,,,193.03,12.72,,336.48,1.24,,474.03,304.72,,22646.06,,341.71,,,45.26,,45.44,768.21,,,,,92.03,50.51
2017-10-16,,,,,343.31,38.34,34.72,37.25,40.29,,,,,,,66.69,600.2,21.77,135.66,478.57,361.91,26.64,,318.8,38.31,,,16.21,216.83,20.8,358.36,436.14,,,,124.26,,,303.61,,,1801.35,,,63.03,128.71,,,774224.96,473335.01,,21.47,296.16,67.67,122.39,101.19,521.75,,,52.71,72.8,26.16,32.45,31.31,27.28,,,,,80.0,1770.97,34.72,,,,149.1,28.73,,,,,,,,,,77.74,141.59,,24.76,36.92,26.13,23.88,,,,,,,,,31.37,,,62.99,150.93,,40.5,,258.64,78.96,,,,193.39,12.73,,336.44,1.24,,475.06,304.96,,22636.76,,341.71,,,45.3,,45.48,766.25,,,,,90.35,51.45
2017-10-23,,,,,343.22,38.35,34.72,37.26,40.3,,,,,,,66.63,600.17,21.77,135.67,478.6,361.91,26.64,,319.24,38.41,,,16.05,216.74,20.9,358.34,436.43,,,,124.09,,,303.42,,,1801.91,,,62.18,128.67,,,774254.62,473272.44,,21.16,296.44,67.7,122.82,100.98,522.72,,,52.72,73.0,25.91,32.37,31.33,27.36,,,,,99.68,1771.14,34.73,,,,149.09,28.73,,,,,,,,,,93.58,141.62,,24.76,36.92,26.14,23.88,,,,,,,,,31.29,,,62.92,151.31,,39.85,,258.83,79.12,,,,193.69,12.72,,336.81,1.24,,475.3,305.48,,22674.63,,341.71,,,45.25,,45.58,765.89,,,,,88.31,51.98
2017-10-30,,,,,342.94,38.36,34.74,37.27,40.31,,,,,,,66.58,600.13,21.77,135.67,478.6,361.91,26.64,,319.37,38.53,,,15.87,216.71,21.02,358.7,436.14,,,,124.32,,,303.34,,,1803.06,,,61.61,128.53,,,774710.72,473226.1,,20.85,296.6,67.63,122.98,100.86,523.18,,,52.78,73.08,25.69,32.32,31.33,27.36,,,,,112.38,1771.14,34.73,,,,149.04,28.73,,,,,,,,,,107.82,141.75,,24.76,36.92,26.14,23.88,,,,,,,,,31.26,,,62.77,151.3,,39.23,,258.57,79.33,,,,193.7,12.72,,337.21,1.24,,475.93,305.91,,22669.35,,341.71,,,45.25,,45.61,765.43,,,,,87.29,52.36
2017-11-07,,,,,343.07,38.37,34.84,37.28,40.33,,,,,,,66.5,600.38,21.77,135.67,478.6,361.91,26.64,,319.21,38.67,,,15.93,216.67,21.18,359.02,436.73,,,,124.42,,,303.25,,,1803.81,,,60.95,127.78,,,776816.67,473248.44,,20.68,296.74,67.55,123.1,100.83,522.86,,,52.89,73.15,25.49,32.29,31.38,27.35,,,,,115.93,1771.14,34.73,,,,148.85,28.74,,,,,,,,,,116.24,141.42,,24.76,36.92,26.14,23.88,,,,,,,,,31.25,,,62.69,151.36,,38.61,,258.51,79.51,,,,194.39,12.72,,336.76,1.24,,476.04,306.01,,22662.08,,341.71,,,45.28,,45.63,765.58,,,,,86.81,52.57
2017-11-13,,,,,342.65,38.39,34.84,37.3,40.35,,,,,,,66.44,600.46,21.77,135.67,478.6,361.91,26.64,,319.13,39.0,,,15.87,216.58,21.33,359.67,436.48,,,,124.44,,,303.45,,,1803.4,,,60.53,127.4,,,777058.29,474009.73,,20.53,296.88,67.5,123.81,100.77,523.47,,,52.88,73.26,25.46,32.18,31.38,27.36,,,,,116.55,1771.14,34.73,,,,148.84,28.74,,,,,,,,,,117.68,141.32,,24.76,36.92,26.14,23.88,,,,,,,,,31.23,,,62.62,151.66,,38.2,,258.02,79.66,,,,194.66,12.73,,336.84,1.24,,476.26,306.32,,22664.76,,341.71,,,45.33,,45.65,764.64,,,,,86.51,52.55
